dst_port,protocol,duration,total_bytes,total_packets,fwd_pkts,fwd_bytes,fwd_pkt_len_mean,fwd_pkt_len_std,fwd_pkt_len_min,fwd_pkt_len_max,fwd_iat_mean,fwd_iat_std,fwd_iat_min,fwd_iat_max,fwd_syn,fwd_ack,fwd_fin,fwd_rst,fwd_psh,fwd_urg,bwd_pkts,bwd_bytes,bwd_pkt_len_mean,bwd_pkt_len_std,bwd_pkt_len_min,bwd_pkt_len_max,bwd_iat_mean,bwd_iat_std,bwd_iat_min,bwd_iat_max,bwd_syn,bwd_ack,bwd_fin,bwd_rst,bwd_psh,bwd_urg,bytes_per_second,packets_per_second,fwd_bytes_per_second,bwd_bytes_per_second,down_up_ratio,flow_pkt_asymmetry,flow_byte_asymmetry,pkt_len_mean,pkt_len_std,pkt_len_min,pkt_len_max,pkt_len_q1,pkt_len_q3,pkt_len_skew,pkt_len_entropy,small_pkt_ratio,large_pkt_ratio,iat_mean,iat_std,iat_min,iat_max,burstiness,burst_count,mean_burst_duration,direction_switches,src_port_ephemeral,is_well_known_dst_port,is_complete_handshake,handshake_ratio,has_tls,tls_version,tls_cipher_count,tls_ext_count,ja4_fingerprint,ja4_tls_ver_num,ja4_cipher_count,ja4_ext_count,ja4_sni_present,ja4_has_alpn,ja3_fingerprint,fingerprint_source,has_sni,cipher_suite,dns_query_count,dns_query_types,dns_unique_queries,http_request_count,http_unique_hosts,http_unique_uris,label,fingerprint_final,fingerprint_method
443,TCP,0.00065,416,5,3,296,98.6667,54.9019,54.0,176.0,0.000305,9e-06,0.000297,0.000314,1,2,0,0,1,0,2,120,60.0,6.0,54.0,66.0,0.000457,0.0,0.000457,0.000457,1,2,0,0,0,0,639999.9983,7692.3077,455384.6141,184615.3841,0.404,0.2,0.4231,83.2,46.7093,54.0,176.0,54.0,66.0,1.4507,1.5219,0.8,0.0,0.000163,9.5e-05,3.9e-05,0.000297,0.5838,1,0.00065,3,1,1,0,0.4,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.000601,416,5,3,296,98.6667,54.9019,54.0,176.0,0.000278,2.2e-05,0.000256,0.0003,1,2,0,0,1,0,2,120,60.0,6.0,54.0,66.0,0.000456,0.0,0.000456,0.000456,1,2,0,0,0,0,692179.6589,8319.4671,492512.4496,199667.2093,0.404,0.2,0.4231,83.2,46.7093,54.0,176.0,54.0,66.0,1.4507,1.5219,0.8,0.0,0.00015,9.4e-05,4.5e-05,0.0003,0.6232,1,0.000601,3,1,1,0,0.4,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.000561,416,5,3,296,98.6667,54.9019,54.0,176.0,0.00026,4.7e-05,0.000213,0.000308,1,2,0,0,1,0,2,120,60.0,6.0,54.0,66.0,0.000449,0.0,0.000449,0.000449,1,2,0,0,0,0,741533.0239,8912.6565,527629.267,213903.7569,0.404,0.2,0.4231,83.2,46.7093,54.0,176.0,54.0,66.0,1.4507,1.5219,0.8,0.0,0.00014,0.000101,4e-05,0.000308,0.7177,1,0.000561,3,1,1,0,0.4,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.000919,416,5,3,296,98.6667,54.9019,54.0,176.0,0.000385,9.1e-05,0.000294,0.000476,1,2,0,0,1,0,2,120,60.0,6.0,54.0,66.0,0.000549,0.0,0.000549,0.000549,1,2,0,0,0,0,452665.9636,5440.6967,322089.2433,130576.7203,0.404,0.2,0.4231,83.2,46.7093,54.0,176.0,54.0,66.0,1.4507,1.5219,0.8,0.0,0.00023,0.000107,0.000106,0.00037,0.4649,1,0.000919,3,1,1,0,0.4,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.000576,416,5,3,296,98.6667,54.9019,54.0,176.0,0.000269,8.7e-05,0.000182,0.000356,1,2,0,0,1,0,2,120,60.0,6.0,54.0,66.0,0.000473,0.0,0.000473,0.000473,1,2,0,0,0,0,722222.2697,8680.5561,513888.9226,208333.347,0.404,0.2,0.4231,83.2,46.7093,54.0,176.0,54.0,66.0,1.4507,1.5219,0.8,0.0,0.000144,0.000125,3.8e-05,0.000356,0.8652,1,0.000576,3,1,1,0,0.4,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.370411,4328,18,9,1068,118.6667,90.3364,54.0,331.0,0.046288,0.097402,0.000199,0.299902,1,8,2,0,4,0,9,3260,362.2222,473.0052,54.0,1514.0,0.046278,0.097494,3.1e-05,0.300158,1,8,0,1,4,0,11684.3182,48.5947,2883.2837,8801.0345,3.0496,0.0,-0.5065,240.4444,361.6312,54.0,1514.0,54.0,185.0,2.5277,2.856,0.6111,0.0556,0.021789,0.070688,3.1e-05,0.299902,3.2442,1,0.370411,11,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.279589,4328,18,9,1068,118.6667,90.3364,54.0,331.0,0.03494,0.067398,0.000159,0.206805,1,8,1,0,4,0,9,3260,362.2222,473.0052,54.0,1514.0,0.03493,0.067371,1.2e-05,0.206735,1,8,0,1,4,0,15479.8651,64.3802,3819.8928,11659.9723,3.0496,0.0,-0.5065,240.4444,361.6312,54.0,1514.0,54.0,185.0,2.5277,2.856,0.6111,0.0556,0.016446,0.049362,1.2e-05,0.206663,3.0014,1,0.279589,11,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.102037,4328,18,9,1068,118.6667,90.3364,54.0,331.0,0.012755,0.023525,0.000135,0.07085,1,8,1,0,4,0,9,3260,362.2222,473.0052,54.0,1514.0,0.012729,0.023423,0.000188,0.07039,1,9,1,0,4,0,42415.9864,176.4066,10466.7915,31949.1949,3.0496,0.0,-0.5065,240.4444,361.6312,54.0,1514.0,54.0,185.0,2.5277,2.856,0.6111,0.0556,0.006002,0.017229,8.6e-05,0.07039,2.8705,1,0.102037,10,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.076082,4295,18,9,1036,115.1111,88.6234,54.0,331.0,0.00951,0.017085,0.000118,0.050662,1,8,1,0,4,0,9,3259,362.1111,472.9246,54.0,1514.0,0.009485,0.017051,3.9e-05,0.050423,1,9,1,0,4,0,56452.2489,236.5868,13616.887,42835.3619,3.1427,0.0,-0.5176,238.6111,361.9504,54.0,1514.0,54.0,177.0,2.5347,2.856,0.6111,0.0556,0.004475,0.012585,3.9e-05,0.050423,2.8121,1,0.076082,10,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.081313,4327,18,9,1068,118.6667,90.3364,54.0,331.0,0.010164,0.01774,0.000154,0.051891,1,8,1,0,4,0,9,3259,362.1111,472.9246,54.0,1514.0,0.010136,0.017679,3.8e-05,0.051569,1,9,1,0,4,0,53214.1232,221.3668,13134.4311,40079.6921,3.0486,0.0,-0.5064,240.3889,361.5598,54.0,1514.0,54.0,185.0,2.5289,2.856,0.6111,0.0556,0.004783,0.013106,2.4e-05,0.051569,2.74,1,0.081313,12,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.085672,4327,18,9,1068,118.6667,90.3364,54.0,331.0,0.010709,0.019702,0.000147,0.059301,1,8,1,0,4,0,9,3259,362.1111,472.9246,54.0,1514.0,0.010684,0.019669,4.2e-05,0.05908,1,9,1,0,4,0,50506.5832,210.1037,12466.15,38040.4333,3.0486,0.0,-0.5064,240.3889,361.5598,54.0,1514.0,54.0,185.0,2.5289,2.856,0.6111,0.0556,0.00504,0.014476,4.1e-05,0.05908,2.8725,1,0.085672,10,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.083937,4327,18,9,1068,118.6667,90.3364,54.0,331.0,0.010492,0.018959,0.00015,0.057025,1,8,1,0,4,0,9,3259,362.1111,472.9246,54.0,1514.0,0.010469,0.018862,0.000162,0.056643,1,9,1,0,4,0,51550.5677,214.4465,12723.8286,38826.7391,3.0486,0.0,-0.5064,240.3889,361.5598,54.0,1514.0,54.0,185.0,2.5289,2.856,0.6111,0.0556,0.004937,0.013923,4e-05,0.056643,2.8198,1,0.083937,10,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.078098,4327,18,9,1068,118.6667,90.3364,54.0,331.0,0.009762,0.017482,0.000159,0.052165,1,8,1,0,4,0,9,3259,362.1111,472.9246,54.0,1514.0,0.009731,0.017435,5.9e-05,0.051909,1,9,1,0,4,0,55404.7479,230.4797,13675.1261,41729.6218,3.0486,0.0,-0.5064,240.3889,361.5598,54.0,1514.0,54.0,185.0,2.5289,2.856,0.6111,0.0556,0.004594,0.012879,5.9e-05,0.051909,2.8034,1,0.078098,10,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.082479,4327,18,9,1068,118.6667,90.3364,54.0,331.0,0.01031,0.017557,0.000184,0.051043,1,8,1,0,4,0,9,3259,362.1111,472.9246,54.0,1514.0,0.010283,0.017534,3.3e-05,0.050822,1,9,1,0,4,0,52461.8387,218.2374,12948.7506,39513.0882,3.0486,0.0,-0.5064,240.3889,361.5598,54.0,1514.0,54.0,185.0,2.5289,2.856,0.6111,0.0556,0.004852,0.01304,3.3e-05,0.050822,2.6876,1,0.082479,10,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.421034,4187,16,8,982,122.75,91.163,54.0,331.0,0.060141,0.09022,0.000182,0.204005,1,7,0,0,4,0,8,3205,400.625,493.3452,54.0,1514.0,0.060127,0.090324,5.2e-05,0.203697,1,7,1,1,3,0,9944.565,38.0017,2332.3532,7612.2118,3.2604,0.0,-0.5309,261.6875,380.9904,54.0,1514.0,54.0,223.75,2.2928,2.9056,0.5625,0.0625,0.028069,0.068454,4.6e-05,0.203697,2.4388,1,0.421034,9,1,1,1,0.125,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.001409,384,5,3,264,88.0,39.8999,54.0,144.0,0.000384,1.1e-05,0.000373,0.000394,1,2,0,0,1,0,2,120,60.0,6.0,54.0,66.0,0.001168,0.0,0.001168,0.001168,1,2,0,0,0,0,272533.7083,3548.616,187366.9244,85166.7838,0.4528,0.2,0.375,76.8,34.0259,54.0,144.0,54.0,66.0,1.4075,1.5219,0.8,0.0,0.000352,0.000185,0.000153,0.000642,0.5244,1,0.001409,3,1,1,0,0.4,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.000661,416,5,3,296,98.6667,54.9019,54.0,176.0,0.000253,5.3e-05,0.000199,0.000306,1,2,0,0,1,0,2,120,60.0,6.0,54.0,66.0,0.000534,0.0,0.000534,0.000534,1,2,0,0,0,0,629349.4445,7564.2962,447806.3355,181543.109,0.404,0.2,0.4231,83.2,46.7093,54.0,176.0,54.0,66.0,1.4507,1.5219,0.8,0.0,0.000165,8.7e-05,7.2e-05,0.000306,0.5245,1,0.000661,3,1,1,0,0.4,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.000552,416,5,3,296,98.6667,54.9019,54.0,176.0,0.000254,4.1e-05,0.000213,0.000294,1,2,0,0,1,0,2,120,60.0,6.0,54.0,66.0,0.000427,0.0,0.000427,0.000427,1,2,0,0,0,0,753623.1717,9057.9708,536231.8722,217391.2995,0.404,0.2,0.4231,83.2,46.7093,54.0,176.0,54.0,66.0,1.4507,1.5219,0.8,0.0,0.000138,9.4e-05,4.5e-05,0.000294,0.6841,1,0.000552,3,1,1,0,0.4,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.000831,416,5,3,296,98.6667,54.9019,54.0,176.0,0.00029,9e-06,0.000281,0.000299,1,2,0,0,1,0,2,120,60.0,6.0,54.0,66.0,0.000647,0.0,0.000647,0.000647,1,2,0,0,0,0,500601.695,6016.8473,356197.3599,144404.3351,0.404,0.2,0.4231,83.2,46.7093,54.0,176.0,54.0,66.0,1.4507,1.5219,0.8,0.0,0.000208,6.4e-05,0.000115,0.000281,0.3082,1,0.000831,3,1,1,0,0.4,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.000563,416,5,3,296,98.6667,54.9019,54.0,176.0,0.000261,3.6e-05,0.000224,0.000297,1,2,0,0,1,0,2,120,60.0,6.0,54.0,66.0,0.000445,0.0,0.000445,0.000445,1,2,0,0,0,0,738898.7071,8880.9941,525754.8492,213143.8578,0.404,0.2,0.4231,83.2,46.7093,54.0,176.0,54.0,66.0,1.4507,1.5219,0.8,0.0,0.000141,9.5e-05,4.2e-05,0.000297,0.673,1,0.000563,3,1,1,0,0.4,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.000993,416,5,3,296,98.6667,54.9019,54.0,176.0,0.000473,0.000242,0.000231,0.000715,1,2,0,0,1,0,2,120,60.0,6.0,54.0,66.0,0.000874,0.0,0.000874,0.000874,1,2,0,0,0,0,418932.5301,5035.2468,298086.608,120845.9222,0.404,0.2,0.4231,83.2,46.7093,54.0,176.0,54.0,66.0,1.4507,1.5219,0.8,0.0,0.000248,0.000271,4.7e-05,0.000715,1.0914,1,0.000993,3,1,1,0,0.4,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.000697,384,5,3,264,88.0,39.8999,54.0,144.0,0.000324,0.000122,0.000203,0.000446,1,2,0,0,1,0,2,120,60.0,6.0,54.0,66.0,0.000585,0.0,0.000585,0.000585,1,2,0,0,0,0,550932.6059,7173.6016,378766.1666,172166.4394,0.4528,0.2,0.375,76.8,34.0259,54.0,144.0,54.0,66.0,1.4075,1.5219,0.8,0.0,0.000174,0.000159,4.8e-05,0.000446,0.9101,1,0.000697,3,1,1,0,0.4,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.520873,4273,17,9,1105,122.7778,88.1145,54.0,331.0,0.065097,0.110769,0.000138,0.301574,1,8,2,0,5,0,8,3168,396.0,491.2013,54.0,1514.0,0.07438,0.115563,6.7e-05,0.301961,1,7,0,1,3,0,8203.5352,32.6375,2121.4384,6082.0968,2.8644,0.0588,-0.4828,251.3529,369.1225,54.0,1514.0,54.0,188.0,2.4349,2.9398,0.5882,0.0588,0.032555,0.084784,3.8e-05,0.301574,2.6044,1,0.520873,9,1,1,1,0.1176,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.530195,4273,17,9,1105,122.7778,88.1145,54.0,331.0,0.066267,0.112213,0.000117,0.30088,1,8,2,0,5,0,8,3168,396.0,491.2013,54.0,1514.0,0.075731,0.117,3.3e-05,0.301208,1,7,0,1,3,0,8059.2989,32.0637,2084.1389,5975.1601,2.8644,0.0588,-0.4828,251.3529,369.1225,54.0,1514.0,54.0,188.0,2.4349,2.9398,0.5882,0.0588,0.033137,0.085949,3.3e-05,0.30088,2.5937,1,0.530195,9,1,1,1,0.1176,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.450143,4327,18,9,1068,118.6667,90.3364,54.0,331.0,0.056257,0.089335,0.000152,0.216047,1,8,1,0,4,0,9,3259,362.1111,472.9246,54.0,1514.0,0.056255,0.089158,0.000214,0.215652,1,8,0,1,4,0,9612.5009,39.9873,2372.5794,7239.9215,3.0486,0.0,-0.5064,240.3889,361.5598,54.0,1514.0,54.0,185.0,2.5289,2.856,0.6111,0.0556,0.026479,0.067274,4.7e-05,0.215652,2.5407,1,0.450143,11,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.530023,4273,17,9,1105,122.7778,88.1145,54.0,331.0,0.066233,0.110528,0.000137,0.30399,1,8,2,0,5,0,8,3168,396.0,491.2013,54.0,1514.0,0.075704,0.115196,4.5e-05,0.30445,1,7,0,1,3,0,8061.9143,32.0741,2084.8152,5977.0991,2.8644,0.0588,-0.4828,251.3529,369.1225,54.0,1514.0,54.0,188.0,2.4349,2.9398,0.5882,0.0588,0.033126,0.084838,4.5e-05,0.30399,2.561,1,0.530023,9,1,1,1,0.1176,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.56038,4327,18,9,1068,118.6667,90.3364,54.0,331.0,0.070039,0.11522,0.000207,0.306614,1,8,2,0,4,0,9,3259,362.1111,472.9246,54.0,1514.0,0.070019,0.115255,1.9e-05,0.306795,1,8,0,1,4,0,7721.5461,32.1211,1905.8496,5815.6965,3.0486,0.0,-0.5064,240.3889,361.5598,54.0,1514.0,54.0,185.0,2.5289,2.856,0.6111,0.0556,0.032964,0.086388,1.9e-05,0.306614,2.6207,1,0.56038,11,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.399919,4405,20,10,1090,109.0,86.0511,54.0,331.0,0.044411,0.095294,0.000108,0.305812,1,9,2,0,4,0,10,3315,331.5,458.2419,54.0,1514.0,0.044412,0.095379,2.9e-05,0.306119,1,10,1,0,4,0,11014.7305,50.0101,2725.5519,8289.1786,3.0385,0.0,-0.5051,220.25,347.9537,54.0,1514.0,54.0,155.0,2.7129,2.6955,0.65,0.05,0.021048,0.06921,1.7e-05,0.305812,3.2882,1,0.399919,13,1,1,1,0.1,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.094802,4329,18,9,1068,118.6667,90.3364,54.0,331.0,0.01185,0.022172,0.000225,0.06666,1,8,1,0,4,0,9,3261,362.3333,473.0861,54.0,1514.0,0.01182,0.022122,4.4e-05,0.066383,1,9,1,0,4,0,45663.5936,189.8694,11265.5851,34398.0085,3.0505,0.0,-0.5066,240.5,361.7028,54.0,1514.0,54.0,185.0,2.5265,2.856,0.6111,0.0556,0.005577,0.01625,4.4e-05,0.066383,2.914,1,0.094802,12,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.380098,4329,18,9,1068,118.6667,90.3364,54.0,331.0,0.047502,0.097588,0.000246,0.300029,1,8,2,0,4,0,9,3261,362.3333,473.0861,54.0,1514.0,0.047486,0.09768,5.2e-05,0.300311,1,8,0,1,4,0,11389.1681,47.3562,2809.8017,8579.3664,3.0505,0.0,-0.5066,240.5,361.7028,54.0,1514.0,54.0,185.0,2.5265,2.856,0.6111,0.0556,0.022359,0.071,5.2e-05,0.300029,3.1755,1,0.380098,11,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.084622,4275,17,8,1014,126.75,92.6968,54.0,331.0,0.012081,0.022432,0.000304,0.065793,1,7,1,0,4,0,9,3261,362.3333,473.0861,54.0,1514.0,0.010454,0.021221,3.7e-05,0.065248,1,8,0,1,4,0,50518.7776,200.8934,11982.6995,38536.0781,3.2128,-0.0588,-0.5256,251.4706,369.2673,54.0,1514.0,54.0,188.0,2.4325,2.9398,0.5882,0.0588,0.005289,0.015858,3.7e-05,0.065248,2.9983,1,0.084622,11,1,1,1,0.1176,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.289951,4329,18,9,1068,118.6667,90.3364,54.0,331.0,0.036231,0.067276,0.000163,0.204399,1,8,1,0,4,0,9,3261,362.3333,473.0861,54.0,1514.0,0.036229,0.067187,2.6e-05,0.204227,1,8,0,1,4,0,14930.1089,62.0795,3683.381,11246.7279,3.0505,0.0,-0.5066,240.5,361.7028,54.0,1514.0,54.0,185.0,2.5265,2.856,0.6111,0.0556,0.017056,0.049479,2.6e-05,0.204127,2.901,1,0.289951,11,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.291177,4329,18,9,1068,118.6667,90.3364,54.0,331.0,0.036291,0.06727,0.000159,0.204227,1,8,1,0,4,0,9,3261,362.3333,473.0861,54.0,1514.0,0.036379,0.067493,3.3e-05,0.205036,1,8,0,1,4,0,14867.2457,61.8181,3667.8721,11199.3736,3.0505,0.0,-0.5066,240.5,361.7028,54.0,1514.0,54.0,185.0,2.5265,2.856,0.6111,0.0556,0.017128,0.049522,3.3e-05,0.204189,2.8912,1,0.291177,11,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.101023,4243,17,8,982,122.75,91.163,54.0,331.0,0.014424,0.024481,0.000215,0.070746,1,7,0,0,4,0,9,3261,362.3333,473.0861,54.0,1514.0,0.012609,0.023439,1.6e-05,0.070503,1,8,1,1,4,0,42000.3366,168.2785,9720.5587,32279.7779,3.3174,-0.0588,-0.5371,249.5882,369.7285,54.0,1514.0,54.0,188.0,2.4378,2.9398,0.5882,0.0588,0.006314,0.017634,1.6e-05,0.070503,2.7929,1,0.101023,9,1,1,1,0.1176,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,0.290224,4329,18,9,1068,118.6667,90.3364,54.0,331.0,0.03627,0.065564,0.000117,0.197579,1,8,1,0,4,0,9,3261,362.3333,473.0861,54.0,1514.0,0.036267,0.065549,6e-05,0.197609,1,8,0,1,4,0,14916.0648,62.0211,3679.9162,11236.1486,3.0505,0.0,-0.5066,240.5,361.7028,54.0,1514.0,54.0,185.0,2.5265,2.856,0.6111,0.0556,0.017072,0.048452,3.5e-05,0.197544,2.8381,1,0.290224,11,1,1,1,0.1111,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,emotet,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
